<<<<<<<<<Minimal volume ellipsoid>>>>>>>>>>>>>>

=================================================
Points:
            191	            434
            695	            294
             65	            437
            362	            412
            158	            328
            387	            340
            628	            476
            209	            616
            648	            292
            788	            205
            733	            148
            848	            194
            797	            558
            460	            359
            568	            371
            506	            107
            446	            439
            636	            614
            277	            344
            298	            145
            677	            456
            272	            442
            827	            401
            863	            588
             75	             96
             57	            567
            702	            373
            703	             52
            475	            298
            168	             75
            535	            162
            752	            264
            548	            437
            405	            532
            135	            337
            492	            552
            636	             98
            824	            343
            473	            325
             57	            396
            617	            561
            544	            274
            868	            472
            494	            115
            534	            325
            540	             99
            370	            486
            717	            445
            693	            115
            776	            174
            327	            359
            306	            113
            410	            143
            188	             51
             66	            505
            700	            416
            315	            431
            860	            437
            473	            436
            595	            608
            829	            630
            893	            637
            125	            492
            777	            378
            461	            274
            832	            437
            177	            179
            659	             61
            186	            518
            855	            574
            360	            284
            548	            137
             76	            489
            558	            634
            541	            177
            857	            540
            767	            245
            471	            130
            787	            222
            787	            280
            470	            482
            130	             82
            880	            588
            249	            506
            763	            560
            308	            416
            280	            631
            703	            461
            527	            328
            690	            376
            267	            169
             56	            293
            627	            244
             99	            283
            368	            372
             78	             77
            806	            354
            194	             67
            866	            403
            653	            114
            197	            445
            375	            649
            535	            442
            896	            477
             67	            147
            148	            504
            802	            337
            868	            509
            325	            504
            143	            567
            830	            398
            392	            514
            813	             74
            475	             50
            518	            432
            460	            627
            263	            124
            896	            209
             92	            196
            248	            321
            129	            619
            555	            592
            446	            436
            261	            570
            647	            316
            299	            117
            520	            411
            486	            287
            233	            203
            516	            222
            476	            570
            584	            639
            204	            485
            660	            368
            165	            238
             81	            210
            466	            624
            312	            113
            857	            271
            250	             78
            144	            406
            444	            503
            592	            115
            675	            437
             64	            341
            891	            438
            226	             73
            654	            524
            136	            297
             76	            127
            142	            463
            174	            478
            853	            617
            466	            507
            375	            581
            627	            552
            876	            310
            462	            460
            282	            103
            371	            322
             88	            232
            101	            588
             65	             55
            243	            644
            277	            464
            670	            452
            345	            496
            718	            343
            234	            326
            837	            478
            612	            452
            192	             87

=================================================
>>>Rublev<<<<
Parameters of the ellipsoid:
Centre of the ellipsoid:
(475.059, 348.558)
Eigenvectors and Semi-axes:
Eigenvector#1: (0.988707, -0.149864) And the semi-axe which corresponds to this eigenvector: 565.949
Eigenvector#2: (0.149864, 0.988707) And the semi-axe which corresponds to this eigenvector: 376.479
Volume:	669372
